3887587446136781466-901,24121
4110941581047169348-814,24122
4892433107038421228-2,24123
4999973156802034370-147,24124
551811154725598011-387,24125
5524988326983581294-25,24126
5820071198903333154-2,24127
6108146930422500482-10,24128
6259656248323269073-14,24129
6344920845315237795-185,24130
6980092366007852757-27,24131
7413947864690025578-1,24132
7979950131042882532-1017,24133
8567529239476846780-23,24134
8666252447212249920-76,24135
8731198421518440492-39,24136
9190987916235318173-1,24137
1642309995504515251-489,24138
1984984214699273075-67,24139
2130275768546904331-50,24140
2438391714249354020-863,24141
2476557562575148585-1362,24142
2728700597055074772-157,24143
2967024900548913322-1127,24144
3441885877974711733-1,24145
4103878369944063041-51,24146
4192046068479849874-133,24147
4705926115035643502-29,24148
6644190455667667236-1,24149
6882611176932977501-435,24150
711990701623739747-92,24151
7426881703434522117-23,24152
7465579135434069081-2,24153
7644649898395125226-11,24154
8014526172619945853-7,24155
8029705708010890240-5,24156
8160290344664710501-348,24157
8160290344664710501-351,24158
8160290344664710501-353,24159
8946567945964559870-1,24160
1217501948578374078-291,24161
1551102490997238807-1,24162
1657623632716783001-390,24163
1777006062602774290-178,24164
1948399361137048761-106,24165
19835990000641857-364,24166
2648043323146340660-41,24167
3450193920955452245-403,24168
4182932100560801775-10,24169
4255725242147987798-71,24170
4439831433382700918-1179,24171
4803009143438180547-491,24172
4853913671395964313-49,24173
5314620236092547569-124,24174
5618976543648269939-433,24175
6007983508526293273-1,24176
6733347686570927179-11,24177
6986512208284445258-43,24178
7153862276042706177-81,24179
7466828159165868494-25,24180
7775877190937651323-591,24181
7785798092956731242-1275,24182
8178199709743340507-319,24183
8293161943986405584-36,24184
1779018727310594568-1,24185
2000816469177626015-21,24186
2469667464413519075-158,24187
2756732688938996350-128,24188
347760844878261622-49,24189
4058560361804115431-36,24190
4281257259327760142-2544,24191
55756854604015634-18,24192
6658902715813814501-2,24193
6702298936500915897-2,24194
7204581029462167934-481,24195
7694024468755589955-63,24196
9220144735383204422-1076,24197
1432822858349477111-14,24198
3617850258595065932-1,24199
4611048255914919962-252,24200
4763191631253470410-5,24201
5043795214851355874-1074,24202
5818795589273093034-381,24203
6454848682136001667-19,24204
6667046716836175752-12,24205
7847386687068296264-15,24206
969757458935093320-1,24207
1195156788575176103-181,24208
1845955595017060259-121,24209
3475565357942862129-52,24210
3795498541234027150-572,24211
3795498541234027150-573,24212
3842726087559534568-2,24213
4464263329081135502-106,24214
4483518449154316199-120,24215
512631977814008642-3,24216
633983645940041488-151,24217
6374131471964862005-7,24218
7141387053939375443-559,24219
7831881859416956061-587,24220
8238074723521736635-54,24221
8488255473303714942-85,24222
1083365103464025773-52,24223
1176459159539071627-222,24224
133149906140337355-142,24225
142347329503913018-22,24226
1934868977217062843-53,24227
2140020731426819353-611,24228
325557019298472366-227,24229
3653607390269206552-230,24230
4286514054549044673-1,24231
4637586042807821854-4,24232
4855355582114012935-1,24233
5083673281884649515-210,24234
5190801220865459604-30,24235
5263377492413886578-1,24236
6534044885490437509-1,24237
7638211970042713721-62,24238
8429060842408111101-44,24239
8479499886127582595-358,24240
8854300915891297161-1,24241
9213792659273755597-1,24242
1500044718626270617-704,24243
2287082859856048062-46,24244
2691021847237112-37,24245
3046576937693552494-49,24246
3285452590513262851-157,24247
3872033299380637676-1591,24248
3955697458450091739-180,24249
4078171023522667988-1005,24250
4681914365900223894-675,24251
4755387018540299694-128,24252
5190231227230071406-429,24253
5436994651931783016-7,24254
6058005669724552494-43,24255
6118318443805772239-219,24256
715424978986744924-586,24257
7197325128905911172-126,24258
7447840692823302307-539,24259
7797040706690911969-28,24260
8233373181761393496-1,24261
8836347222400938643-1,24262
9088045646163564637-1,24263
2188210479312692106-114,24264
240964442829528786-71,24265
2597792626644739925-654,24266
3005012666540818544-157,24267
3696718627087406684-1,24268
3757302117185794453-410,24269
4261456794428538897-17,24270
4605146670238084087-1,24271
4720677051293633052-90,24272
4739757984746151824-1,24273
5933661697851583976-14,24274
6733723614478890148-465,24275
7776174256694031711-122,24276
8305830379526121282-15,24277
8570398595368914068-95,24278
9184785120143035307-380,24279
950852962799453113-103,24280
2451691613162370001-41,24281
2794442360084049473-1,24282
3081147116479474928-1751,24283
3418658269634536566-60,24284
3428678462696747836-16,24285
4019442362279623485-1,24286
4485995399728992686-69,24287
4540018237127764299-157,24288
4708282785068793097-1,24289
558765814961648706-6,24290
5933657815247937901-61,24291
594558629307349916-13,24292
648637893972410956-16,24293
6489268047537987715-26,24294
7014047664498494427-46,24295
7082718152840096082-337,24296
7756724969716390961-1047,24297
8454711228980160367-285,24298
9029209486154587621-3,24299
921246597816223691-89,24300
1240408022831147038-301,24301
1528293324142524117-1,24302
162427877865986135-22,24303
2956154501615083095-5,24304
3401142783102532493-144,24305
3698093459003785071-1,24306
4668411675912645004-443,24307
4675550006082385253-1,24308
4702334328364742371-540,24309
5837452484873629000-7,24310
6084546531843512848-94,24311
7100565734826809840-14,24312
7825771559774657599-181,24313
8079883798065113747-5,24314
821841774550992705-333,24315
8393468577338776794-85,24316
8851335807805306586-158,24317
9133747529869206342-63,24318
9165358635184824280-335,24319
2393714863325911643-1,24320
2702080381168657464-2,24321
2964948919581156694-63,24322
3396018406064246156-803,24323
3451911882095270088-343,24324
3596023977816004415-366,24325
377037781513291207-36,24326
4036944972541111475-1,24327
4041155333276366831-2,24328
4318883552311091199-215,24329
4396636002398335432-77,24330
5104084139021348545-16,24331
5238114516151920373-546,24332
5967593842208535904-299,24333
6002078907725577460-54,24334
6952248389423082296-13,24335
719945543755766308-187,24336
7317213935463468109-278,24337
7928490856544760019-157,24338
8277979213151921805-31,24339
9143014574492347340-36,24340
1915702840252431361-1016,24341
1982870072870295677-89,24342
2470384912937319540-1,24343
2560380961801478117-460,24344
2682082257524326545-1,24345
2712677023184348080-71,24346
3441530666999447005-1,24347
3707110811548578676-495,24348
4771621092975035244-226,24349
4966455236314424804-263,24350
5849278492636748975-42,24351
5894540026235694844-3,24352
5926477974222906334-45,24353
6514422403949052191-106,24354
7194190116310779343-152,24355
8487920942614160272-1,24356
8581920828782633459-1,24357
8761873142371593435-10,24358
8827330604315961790-253,24359
8898042778360392899-29,24360
9036193897542371090-55,24361
9221443181438000407-11,24362
1043092595244468276-907,24363
1546090435960809265-8,24364
1606293726984784121-4,24365
1772630388659525389-1,24366
197034847391011090-23,24367
2010754456565401371-2,24368
2136792943331408215-30,24369
2244893288669414725-441,24370
2451971881322349430-124,24371
3783188653897025273-17,24372
4503583415366071850-573,24373
4683769512597215421-1059,24374
4732101385189636411-237,24375
5254573174524939703-267,24376
6201319640237233026-186,24377
6610580270696583015-19,24378
7445883613665396891-1108,24379
7452881386745973141-1,24380
7668828090367031514-15,24381
8255318626343551717-632,24382
8607991890082496022-65,24383
1177364250899633736-1,24384
1466758013421840479-12,24385
1526931437250501996-21,24386
1547354367513148613-393,24387
1901829331402723024-118,24388
2018879353509562443-481,24389
241621508531540487-1,24390
2826950546639973136-20,24391
3526471157111754146-138,24392
4325199817095027536-450,24393
4916036606642750726-23,24394
5143312055312263263-44,24395
5845610543324134023-1,24396
6093876682569569155-49,24397
7477950303398266556-6,24398
7515803456496275421-2,24399
7899404582140530957-1366,24400
7964866588218052740-3,24401
8316583225251565098-921,24402
84909537812443728-85,24403
8603458255808611175-87,24404
8604557844738768507-8,24405
1152499925012393442-35,24406
1831526579340367126-201,24407
2364274288436301144-27,24408
2507106994986494960-4,24409
2593183993631889809-18,24410
3471879159279394558-231,24411
3733477139049042397-17,24412
4356784482608633186-162,24413
4894449817550850758-4,24414
5157764044731315027-69,24415
5820932687737951672-18,24416
6083847787913269413-1,24417
6789697414969375685-671,24418
6893958914313476592-120,24419
7000016753690611229-79,24420
7506299411123199870-16,24421
8446242171895082339-581,24422
1226552887842861256-7,24423
1338407945198436055-1,24424
1499495787393728353-553,24425
1950602258450779604-21,24426
2214268810416686997-1,24427
2450631108507548254-1,24428
284562999578787084-1,24429
2933169769376426475-229,24430
3137946465611907476-367,24431
3828058413466498940-2,24432
3831730095014576073-276,24433
585749818888783646-1,24434
598519263465912801-1,24435
6972367553839742449-22,24436
7100371134177971355-1,24437
7171388985290312853-347,24438
7285961653177445535-37,24439
8066609166549619400-9,24440
8555180594322169689-34,24441
1928634883690136069-2,24442
2459715565596021538-20,24443
3023404158940943347-1,24444
3052235810499683518-278,24445
3052235810499683518-277,24446
3297578477188440962-374,24447
3537782125347803882-21,24448
3554330767467929050-76,24449
3705746334797998176-192,24450
4214080217080995910-2,24451
4774573715462835389-821,24452
5016494113583446886-22,24453
5100860001560298174-13,24454
5839982624327174458-187,24455
6356002578173109378-631,24456
6647030189203871229-434,24457
6647030189203871229-438,24458
6725164187063777247-1,24459
8149965466628905212-1,24460
825971746377425841-250,24461
8803287626483270446-37,24462
8956901083227964573-1,24463
8956901083227964573-2,24464
9208097253464151703-5,24465
1439658212897217792-87,24466
2196798378005775623-12,24467
2227250812925333392-1,24468
2691088739495730626-97,24469
2814986150708899847-164,24470
312699661038146007-359,24471
3181045504701897432-5,24472
3216791422275149423-858,24473
3968767653791248311-533,24474
4006611997938611254-15,24475
417437313326389662-587,24476
4332860728812553143-1,24477
451022450042475111-2285,24478
4734918810733990736-1,24479
5029663466862769275-1,24480
5084524080550925467-108,24481
5310994514923787855-33,24482
5368777067894485518-1,24483
7316373646599854439-10,24484
7654289870798791483-551,24485
7786705915867616499-188,24486
8531294198122870257-140,24487
1612183329731731609-143,24488
1736464144097160550-1,24489
1969639855626299651-42,24490
2008445761319928884-2,24491
2437690758586078103-187,24492
2847404881687377479-435,24493
2872502093582455197-6,24494
3377823949636820735-310,24495
3729915468644374083-247,24496
3767560307284109609-77,24497
3960744258313072590-4,24498
4650578817094061784-676,24499
510075574615900911-373,24500
5606540401482132565-284,24501
6907125613306700910-905,24502
8175159736128529769-867,24503
8407523346721114410-1,24504
855384962312056974-36,24505
8756675583302428698-1105,24506
9014543594492892863-26,24507
1131195654570090037-1,24508
1472594560391760489-96,24509
1512089146959068909-548,24510
2402647132522101085-398,24511
2457859439669412381-10,24512
3046763111651408914-806,24513
3186650578756327284-19,24514
3189245417605315861-119,24515
3416521836931811930-82,24516
3626614375585754174-2,24517
4159325534434740104-7,24518
4627801969889021178-25,24519
4772555591827190765-1,24520
4980262594108856176-86,24521
5151670229135835190-643,24522
5457414756113385971-1,24523
5564468886114720983-389,24524
5672311207024016533-62,24525
5971885605457563357-12,24526
6258388657437363923-243,24527
6275519941833026631-1012,24528
6592944546569341922-3,24529
668136993955861991-31,24530
6847546204965735357-36,24531
6950693572599230904-532,24532
7314490320516428723-279,24533
7521470786102445720-1,24534
8245179552888784500-62,24535
8270897357539532059-42,24536
8427173474935259228-4,24537
8788421636584535637-156,24538
9208812442830574786-1,24539
1095047010642081917-108,24540
1685463030927141528-74,24541
2150103863015173706-581,24542
2381656545054999895-152,24543
3241094911330725535-39,24544
3561153666630454190-4,24545
3668457974176234185-190,24546
3914030825210689740-70,24547
5726059149386523204-13,24548
5807873770952899387-108,24549
5903731647090515049-50,24550
5946064043056661812-1,24551
6501890780317239701-246,24552
6907300577315789029-1084,24553
6933071673973335159-16,24554
7066115312543088416-2,24555
715000567529473063-202,24556
7229348237570922616-24,24557
7481461069787778714-276,24558
766626529681558911-5,24559
7757693394604539593-39,24560
7995547588304927975-105,24561
7995547588304927975-104,24562
8094041023869288815-1,24563
953904309385354229-427,24564
963988944171409885-455,24565
1278318372019522288-25,24566
1920026210151261440-856,24567
1945381652641545164-685,24568
2169910972296819712-14,24569
231358774286487523-18,24570
2700200946426833305-18,24571
2706890345088574720-29,24572
2952312245338910576-104,24573
3227719988015832929-16,24574
3811695601669240820-239,24575
398299213955156818-1,24576
4648687283445367350-133,24577
5234400069611005252-182,24578
6052102932992434895-113,24579
6479492646131097115-13,24580
6609758905440470272-2,24581
7017718723402022734-3,24582
7315550425919642067-860,24583
7363843115517276174-1,24584
7402335179359721579-1,24585
7432760199344262681-973,24586
784580845904522079-284,24587
7933383429965556556-17,24588
8671911105237313589-972,24589
9027843063805275427-2,24590
11774063472082324389-71,24591
1586642069626940250-2483,24592
2567674997457626147-1,24593
3148115062730044796-15,24594
3779162298151492299-5,24595
3866102211572211117-2,24596
402842503375322705-1,24597
4069149449069698965-6,24598
4844146134035423811-230,24599
5590763298696630216-2,24600
5917111720033527050-112,24601
6521006515831007913-1,24602
7162389388190162603-9,24603
7911964921952789203-736,24604
8388845646324590530-329,24605
8745370168611979276-380,24606
8973019760478605206-61,24607
9082513736833399476-19,24608
9170178185503378748-39,24609
1193177495849769989-1,24610
1927638644588297062-22,24611
2176067923722932677-91,24612
2813673247851918604-39,24613
3008671720996256939-815,24614
3502277078116299070-1,24615
3822744636945622175-177,24616
4269097609896758110-286,24617
4802962757833702445-8,24618
5314670182286964742-235,24619
5625263632659848573-530,24620
6100140621783723914-144,24621
6152559147153785394-160,24622
8963587544146005902-143,24623
9637691836917184660-18,24624
1536509278730586876-447,24625
1615817988766543650-1,24626
317436451585996819-313,24627
4047083144056610978-124,24628
4110648844697425423-228,24629
4182566293978556655-1,24630
4999898321299285028-2,24631
568342144599809402-159,24632
6161616430029017521-3,24633
6522821727894132241-5,24634
7084769931721138395-12,24635
7189738971076582336-365,24636
7200808003797062621-1,24637
7352620945792695417-2,24638
7438650081330177788-1,24639
793488994630181151-1,24640
7950220745412875007-774,24641
7975997923643835869-728,24642
9069548394530093482-454,24643
9113025463675405691-901,24644
9127385192952500464-7,24645
15934593315542957184-3,24646
170201450797557554-825,24647
1976917544554390301-469,24648
2351625639819037328-2,24649
2388670162243747111-1,24650
241524747181791152-539,24651
2487553215771891776-27,24652
3112307606825698871-16,24653
3205358073319071033-1,24654
3231749972982339561-175,24655
3309249926299466891-18,24656
3511425873829110045-118,24657
5092491743117276470-1,24658
5711844529919584930-1,24659
5779358787207897007-2129,24660
5808668597603351722-1,24661
5844135801792790293-1485,24662
6276917653008483077-27,24663
6297682746305877328-74,24664
6349109976011149541-1878,24665
6415473491401121376-111,24666
6633138040213825014-474,24667
6699050412187775042-48,24668
7185313990733424508-3039,24669
7699480095141465977-4,24670
7758673407415553457-238,24671
8306541424277263627-5,24672
8481660181671687211-1,24673
1028869493197845089-757,24674
1415283582005443821-214,24675
2693176501797349889-22,24676
285634980454921808-17,24677
3195238546254192307-1,24678
3645384748465801946-77,24679
365117112662367064-31,24680
3700039263727273172-106,24681
3749571545416820128-143,24682
3939498757368757769-5,24683
3966887119571215755-1,24684
4282507915177613267-371,24685
5319344077376664788-1,24686
5900515867637071132-19,24687
5924973266827604555-48,24688
5977698104942120685-228,24689
6520009439171759869-64,24690
6947213760036790265-151,24691
7005831074264929944-14,24692
7183981700615858745-1,24693
7894135279952825440-918,24694
7963817392132132243-1,24695
8244074286026733983-55,24696
8343517978836660070-56,24697
8395104487402597875-190,24698
1075939452881017907-839,24699
1173033519372648484-3,24700
1712902649296038565-1,24701
3983798282696153903-85,24702
4271076984240448969-65,24703
4383157505960317709-102,24704
5053823559763449314-144,24705
5484856517616328807-476,24706
654787629973579021-404,24707
7290647136096642774-12,24708
8567967978981475691-1,24709
2983312954210219528-5,24710
331043616606230137-451,24711
3419059466801506820-978,24712
3500691861449496971-166,24713
3551412624948672162-51,24714
3841752693311454456-974,24715
3841752693311454456-977,24716
6718951250515507563-74,24717
6940730936393946790-534,24718
6961187229982027583-11,24719
7110076892659949183-17,24720
7848474228605239306-44,24721
7866470588225868838-495,24722
8642359307778546259-38,24723
8653491107183267563-604,24724
895089916320863152-262,24725
1366289064702142417-2,24726
14973982849533615360-68,24727
1669859174250250018-1,24728
1759546049963881103-63,24729
1843194214539354182-7,24730
2557036591098711358-1,24731
2949103221860879136-110,24732
3302446135462411918-4,24733
3468893852054707568-43,24734
3746624098364861500-2,24735
4033468029006554180-10,24736
4629205930273406719-6,24737
4757675411482997764-21,24738
5126566239822255556-1,24739
547867825085980802-1,24740
6211283371610845176-1198,24741
7617040426965260544-68,24742
8962674562948531167-163,24743
8979601072003756089-93,24744
1006411809195598016-526,24745
1245619553339700911-6,24746
137872317173846783-148,24747
278363313050199978-71,24748
3258122094375900897-394,24749
3317483962714662335-105,24750
3378183309548912344-395,24751
3381804293404597738-55,24752
4145360813359355339-2,24753
4267730006487690590-73,24754
4543780014298723425-17,24755
5152729050278695882-571,24756
5341771623492830186-125,24757
5750930231220117099-1,24758
6370366443423605969-720,24759
6388712499387914043-1,24760
6431898872290561929-1,24761
7049642266122896557-109,24762
7177510954426809844-2,24763
8416368849047053378-1,24764
8907076610736101727-1,24765
919204894907532244-564,24766
1140922801997899597-153,24767
3215739284151426456-1,24768
3438146383075016716-480,24769
3571356077961932751-130,24770
3995358049754401632-4,24771
4029675181979646442-376,24772
4212558664667599788-851,24773
4619830227089352378-210,24774
4649189261975456003-249,24775
5326268797301803069-71,24776
553324207357911141-1274,24777
5885632577583757516-8,24778
6504787572537471121-291,24779
6614649030600215668-295,24780
6726336760274292208-463,24781
7272451124715453428-1586,24782
7672940908104188542-1,24783
7957760414502094577-29,24784
8006062291022144010-14,24785
8117691574833241820-1,24786
891501741750107230-337,24787
1309575224150022514-1,24788
189901435043649240-1,24789
3135330250737950672-262,24790
3444849246429294130-484,24791
3550963693482639231-1761,24792
383936559849481852-3,24793
4138936182229866294-320,24794
4622080557950458220-635,24795
5123829782977601572-341,24796
5387721369771866106-29,24797
6027842582586848737-434,24798
6309576717633418985-136,24799
6422561076377382140-4,24800
6437787989711786305-2,24801
6493652809711116412-61,24802
7079893168172299969-812,24803
7131642846881916012-66,24804
7830307320111552273-3,24805
8228586200170880010-135,24806
8404350074519543251-1010,24807
1234417131846550002-1068,24808
1367535936613797660-80,24809
1837524127559937359-257,24810
1916414628030433082-1,24811
1995358158419842770-9,24812
2090929963987103058-106,24813
2099825356660621120-1,24814
21459397581793277-48,24815
2590331684362269637-278,24816
3246103186783718368-159,24817
3542753644297179641-1641,24818
3695647243036559106-509,24819
5623375822859496777-1,24820
6201708785758919491-3,24821
640491401862284460-110,24822
6413850152697407480-1,24823
6616602360259984059-103,24824
6814503608513630066-29,24825
7250066897804074336-265,24826
7435421180751277827-4,24827
8077389633247041086-1,24828
8124918037665299152-1072,24829
82235431056432581-257,24830
8343713696208556955-5,24831
8485060468526430309-224,24832
8498543865596182722-262,24833
8509311052273538844-13,24834
9068838569547581558-144,24835
1967045652401083560-557,24836
2003548467702950127-236,24837
2627319719398273796-2,24838
5077886423359264408-2,24839
5676332073850885291-7,24840
6105216684725080732-137,24841
6357566538972304725-1128,24842
6357566538972304725-1129,24843
6543363139159899803-31,24844
6543363139159899803-30,24845
6970778003553065264-380,24846
7024511828363051076-4,24847
7368656867601183969-6,24848
7583602650559966029-919,24849
7608555061956170573-29,24850
8279346047841272350-1,24851
8374393910324981962-1,24852
9020160170427772049-1439,24853
911209882082764997-246,24854
1420670239783433227-488,24855
1453119224496773535-48,24856
1611840715807950419-555,24857
16716628097588191546-84,24858
1685381576843698177-273,24859
2733463144521696710-223,24860
3624256146408435028-1142,24861
3890111207591134914-48,24862
4003306616879434594-3,24863
4174096420902355500-2,24864
5208633577171089330-1,24865
5394550818745470385-1,24866
5538625427951513623-161,24867
5694229357153860004-24,24868
5884979690938364510-32,24869
6557869111968779292-796,24870
7098849401471517567-66,24871
7286575120537236064-136,24872
7940614763313764887-175,24873
7946174826103476424-4,24874
8092093440863215620-924,24875
8501920332680914222-1,24876
862538440754602362-162,24877
9069713493088467058-5,24878
9128733365851174900-271,24879
9197998157540698132-765,24880
1379485909995927550-27,24881
1614857659695137429-1144,24882
1706747097866660755-353,24883
2525170828568392738-83,24884
2745556518300571450-62,24885
3398307683793418578-5,24886
4086693467060433227-40,24887
5247056161421504514-2,24888
5386287331731924184-6,24889
5588820994196332513-121,24890
6295417696434851907-179,24891
6337759300871786574-605,24892
6599499465526953493-2,24893
6805293678213244273-1,24894
6861928590097641107-13,24895
8026969191092617824-12,24896
8459001153988063720-13,24897
8719030890814595829-65,24898
909577880375646017-214,24899
1450813879335444728-212,24900
3268794602842069904-1,24901
3466590070299777367-1,24902
3951098321574931411-1,24903
4984513980355549067-565,24904
548164036072052224-14,24905
5919826903856611693-140,24906
6515458848295651177-169,24907
7303623473460536301-706,24908
7345318277203265157-148,24909
7706005103947136285-2,24910
7756675023553988399-53,24911
7783183853754650999-23,24912
8515548538788944325-2,24913
8756998848347093046-762,24914
888245559546975177-2,24915
1816866636245357070-8,24916
1991116607628527938-638,24917
2238138928682694648-5,24918
2297075951681666549-3,24919
2643054237594365711-28,24920
2930289435467388677-1,24921
3108304392388726320-2,24922
3771779575787678979-5,24923
4797547675934705327-14,24924
4942422940095160185-1,24925
5227907676679848339-362,24926
694418238143821747-1,24927
7219506792354357079-113,24928
7219978543031234370-64,24929
769305841966630617-6,24930
8155374337987372932-9,24931
866547268790348068-260,24932
8807030630385573509-1,24933
9104881591512299733-881,24934
94500367326355082-38,24935
2665006416723765410-519,24936
2813506624694291105-2,24937
286507717805111760-146,24938
3184926230991010621-7,24939
3578500524090053499-469,24940
4841612889357631493-1,24941
5479827385753661439-52,24942
5539723337550492952-737,24943
6519371426049288811-146,24944
7389330520866999539-32,24945
7939460087129418544-6,24946
825645457704560637-257,24947
8314754788952320746-2,24948
120996016288540632-1,24949
132792822570540176-6,24950
137477532378209890-3,24951
1379887854549227968-583,24952
1611374359737845259-176,24953
1720526134635992662-79,24954
1830529837735743546-13,24955
2292767871851108147-1,24956
2635410827889350562-26,24957
3043070135556359505-475,24958
3251194617136674613-10,24959
3970186225663058254-119,24960
4848864104114401411-80,24961
4864664966671872787-206,24962
5069893111264378837-1,24963
6335872513165253392-84,24964
6391756347000631266-16,24965
6569475522398967659-481,24966
6623667658792908862-34,24967
6700553453199130005-271,24968
7147446849020374148-745,24969
7445784855091792477-216,24970
7692234197535300691-125,24971
798581923872390438-367,24972
8280166188992364885-225,24973
8295376231430749418-122,24974
8815659640589992857-1,24975
8970423263729102969-242,24976
8988072422558996504-2,24977
1157579380954323050-15,24978
1215303994818960816-55,24979
273553117197701135-41,24980
3348737580618406806-407,24981
4690646038623712906-619,24982
4737453090393210830-376,24983
4924632936402563560-591,24984
5231483374510799436-2,24985
5328645421751094591-10,24986
6037881828140335083-10,24987
6510877054506705798-1,24988
6873298266232785449-1,24989
6934678885075512193-1188,24990
7213597742075807929-39,24991
7951730057035629228-489,24992
8115960247687137658-80,24993
82751127813967581-1,24994
8711609990500713587-249,24995
8762671559606937414-33,24996
986429078869220502-1,24997
1004996140885326201-11,24998
1387009241069223018-1,24999
1622823084673405611-1554,25000
1870151744243489411-5,25001
2006206545754916835-21,25002
3010976164263849272-1,25003
3133223122624843306-6,25004
3285552414177226205-16,25005
4263922483512907063-1652,25006
4967516462605780787-10,25007
5965394969298181462-23,25008
6397818852230684738-55,25009
649206156788957913-8,25010
6571827979029283807-89,25011
7002482833720362610-19,25012
7487562521805488826-6,25013
8184020021756184344-105,25014
8338503011778384690-321,25015
9214321120639817029-1,25016
984664448604806341-6,25017
1627979622379617232-103,25018
1633714516189840769-3,25019
1661333883206285324-17,25020
1944881993365450974-97,25021
1998571378044185039-424,25022
2161394138047025344-23,25023
3011070211141709413-334,25024
3411358113723063588-4,25025
3826728150425764481-2,25026
3893749646201049359-1,25027
4530604330212433648-11,25028
5616183964510317996-692,25029
6078794866228834154-708,25030
6831526337729793743-2,25031
6949636748643140638-945,25032
7166856987401863666-1,25033
7227115627670971272-51,25034
7362836624290127999-2,25035
739251219895410952-10,25036
8244286886914420679-538,25037
8495041074931574942-978,25038
1814033839033247164-1,25039
2575305977502561415-446,25040
2575305977502561415-445,25041
3450891646991834321-416,25042
3634078599249479101-1,25043
3719908555677827403-1,25044
5216981060935875859-150,25045
5439600541633769576-497,25046
6200849079371778533-71,25047
66732098094117315-26,25048
6774398891708172587-876,25049
7326915794068138866-250,25050
8207724938444739263-4,25051
85120386338157632-93,25052
8730751289653999560-2,25053
8994149603713761670-5,25054
959821511640413898-285,25055
1926583865021270993-465,25056
2386091154561349355-41,25057
2596294065357414716-22,25058
2774647555875081105-86,25059
3168880211698491512-40,25060
4069226685463168327-16,25061
4449571070564887128-1185,25062
4641725386191422575-29,25063
4876500586575578415-178,25064
4923429271766951997-471,25065
5067024060225673507-4,25066
5364057817959221271-1,25067
6337543693427263929-94,25068
682892740649594535-1,25069
7249861271841122245-1089,25070
7491292657958501073-4,25071
7869485586486153362-847,25072
8056552019569032876-1,25073
8088454963650168645-1,25074
8118224704823869252-39,25075
852717345120124370-182,25076
884017434826979716-1,25077
8992017977044821316-1291,25078
9069817328210365743-35,25079
9144964378129131832-27,25080
1117793509768041989-21,25081
1528790651290511831-5,25082
1541741296243022737-2,25083
160907979139112743-1,25084
1614045808408162-167,25085
1894653776755098505-1624,25086
2355035968383893570-65,25087
252709696700831111-51,25088
2528631889296460663-59,25089
301027451765323027-1,25090
3205616608870952319-75,25091
3638742667444999112-1,25092
3824685141836320268-484,25093
4104632364339554713-24,25094
4321593534924444872-556,25095
4347382051891358272-70,25096
4349106695959362845-32,25097
4369446823585324651-27,25098
4610538177000427485-20,25099
5443768249142459654-71,25100
5633093057543157393-13,25101
677162940667022956-1462,25102
7396278906079797550-54,25103
810584231461939097-1,25104
8581263952132043388-380,25105
1250290248670047143-1,25106
1448302689285679973-1,25107
1520280426967311064-89,25108
1921732553434196837-12,25109
2284012465043870438-7,25110
2692357017565876495-559,25111
3577321005864834596-1,25112
3669546286670015896-4,25113
3727599317300346917-21,25114
3743907114933113517-87,25115
3943840887696997205-14,25116
3974891014398967504-917,25117
3992055580662314445-6,25118
4046351457680976936-534,25119
4246034760818739949-1131,25120
4588549031091232343-763,25121
4689640088669670038-69,25122
659715598173148912-48,25123
6626920787175991991-308,25124
6857199758080068097-69,25125
7361260616087303572-27,25126
7649826558052348837-18,25127
8153002360688335912-210,25128
8425210902513442278-33,25129
9021407514874161106-1,25130
9138808959849147398-7,25131
2024162799002659878-3,25132
2169979034645869297-1,25133
224170343442260163-3,25134
2313709488136984751-66,25135
2914123977385259459-467,25136
3074628593154924703-134,25137
345744512336924979-444,25138
3962547656405966925-7,25139
4445315174584549867-873,25140
4456860489097265799-1,25141
4773204355368942163-3,25142
4786245516754133169-67,25143
5334462761629984330-1137,25144
5817985481112952938-849,25145
6488356462177862926-124,25146
7484926481294333101-729,25147
752791623995042676-2,25148
7622100095934487982-272,25149
7736483248423241580-318,25150
8065590224212613647-2,25151
8290569480284615700-58,25152
8317516869601693097-45,25153
8383768956345197545-24,25154
8535005711290037727-29,25155
864441991602279827-12,25156
1637474296169286655-599,25157
2394123688377947326-2,25158
2590239325406718464-1,25159
3188196565113784161-22,25160
336325180841014301-56,25161
3681574662569960176-940,25162
3681574662569960176-941,25163
4691132186083930429-37,25164
474747376947723579-35,25165
4829170566655885889-116,25166
4958392968524139245-239,25167
5010407835676739297-4,25168
5311261541447485302-22,25169
5428912820532511938-844,25170
549159690976909137-1256,25171
587983390820790997-495,25172
6030974631670507639-1,25173
6852284129366170404-173,25174
7742095254545070974-407,25175
7757042720016346600-8,25176
7778406398348825330-52,25177
8406744462991897114-3,25178
8611989718688601338-337,25179
1337658211409713106-7,25180
1667858337934018385-1780,25181
1682780806688805761-72,25182
1727623220167627884-641,25183
3242302093501551723-69,25184
331963955029826701-200,25185
3551906739481587883-2,25186
3596529778914840293-820,25187
3641913130698449915-1,25188
4577245519003117193-12,25189
5429708239914472116-1,25190
6058514593328420194-83,25191
6367638997532810959-3,25192
6373153052645201253-1,25193
7267448243899165159-333,25194
8652568114474364499-1,25195
8770697887108964222-48,25196
8869740283933380433-101,25197
9126706326127006097-6,25198
1640521420846445935-241,25199
2253739194794707899-1,25200
3107634849936958799-1,25201
